% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338069V  K_gimbal=26.049690  samples=6753

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[rad/s]         Error[rad/s]           disturbance[V]      
       13.4157862000       157.2792458956         2.9045065771         1.3403916554         3.8633942793         0.0605034650        -0.0605034650         1.5881647766
       13.4206430000       148.3669819698         2.8945738430         1.3454963091         3.8684980342         0.1934781135        -0.1934781135         1.5958183678
       13.4256316000       176.1328120893         2.9254475114         1.3276300211         3.8812574215        -0.2719331561         0.2719331561         1.6009207619
       13.4304517000       140.6298822224         2.8859293425         1.3506009628         3.8940168088         0.3264527620        -0.3264527620         1.5983695649
       13.4355723000       158.8705637489         2.9062775779         1.3378393285         3.9195355834        -0.0059838592         0.0059838592         1.5907159736
       13.4404567000       121.1185158372         2.8640243109         1.3608102703         3.9348468482         0.5924020589        -0.5924020589         1.5932671707
       13.4454537000       149.7109636749         2.8960733301         1.3403916554         3.9348468482         0.0605034650        -0.0605034650         1.5881647766
       13.4504644000       140.7986997491         2.8861181902         1.3454963091         3.9527099904         0.1934781135        -0.1934781135         1.5830623824
       13.4554681000       126.5615820156         2.8701517759         1.3531532897         3.9705731326         0.3929400862        -0.3929400862         1.5805111853
       13.4604517000       140.0396892457         2.8852690391         1.3429439823         3.9705731326         0.1269907893        -0.1269907893         1.5856135795
       13.4654910000       143.1660301646         2.8887652890         1.3403916554         3.9858843974         0.0605034650        -0.0605034650         1.5958183678
       13.4704900000       155.2552401653         2.9022529692         1.3327346748         4.0037475396        -0.1389585076         0.1389585076         1.5881647766
       13.4754675000       139.6292252025         2.8848097373         1.3429439823         4.0114031719         0.1269907893        -0.1269907893         1.5830623824
       13.4804403000       138.5552713361         2.8836076977         1.3429439823         4.0343700691         0.1269907893        -0.1269907893         1.5779599882
       13.4854792000       112.2795487579         2.8540433597         1.3582579434         4.0522332113         0.5259147346        -0.5259147346         1.5754087912
       13.4904641000       133.0336865362         2.8774203955         1.3429439823         4.0496813338         0.1269907893        -0.1269907893         1.5754087912
       13.4955008000       136.1600274551         2.8809251675         1.3403916554         4.0624407211         0.0605034650        -0.0605034650         1.5677551999
       13.5007903000       123.0474687440         2.8661973840         1.3480486360         4.0777519859         0.2599654377        -0.2599654377         1.5754087912
       13.5054698000       125.0492506405         2.8684506607         1.3454963091         4.0879594957         0.1934781135        -0.1934781135         1.5575504116
       13.5107612000       119.2127224777         2.8618755795         1.3480486360         4.0930632506         0.2599654377        -0.2599654377         1.5677551999
       13.5155572000       121.2145043742         2.8641324891         1.3454963091         4.1083745154         0.1934781135        -0.1934781135         1.5473456233
       13.5204957000       127.9788605672         2.8717450387         1.3403916554         4.1160301478         0.0605034650        -0.0605034650         1.5601016087
       13.5259608000       119.0665966414         2.8617107537         1.3454963091         4.1211339027         0.1934781135        -0.1934781135         1.5856135795
       13.5305446000       117.4303632639         2.8598644110         1.3454963091         4.1415489224         0.1934781135        -0.1934781135         1.5575504116
       13.5354518000       119.9944246716         2.8627571406         1.3429439823         4.1466526773         0.1269907893        -0.1269907893         1.5549992146
       13.5404909000       102.1192916640         2.8425194252         1.3531532897         4.1696195744         0.3929400862        -0.3929400862         1.5473456233
       13.5454776000       102.9965145382         2.8435166692         1.3506009628         4.1747233293         0.3264527620        -0.3264527620         1.5498968204
       13.5504599000       100.2357221382         2.8403766327         1.3506009628         4.1798270842         0.3264527620        -0.3264527620         1.5422432292
       13.5556327000       101.6752245235         2.8420144310         1.3480486360         4.1900345941         0.2599654377        -0.2599654377         1.5473456233
       13.5609148000        82.6755324936         2.8202940353         1.3582579434         4.1976902265         0.5259147346        -0.5259147346         1.5371408350
       13.5663958000        78.2279015600         2.8151750915         1.3582579434         4.2130014912         0.5259147346        -0.5259147346         1.5371408350
       13.5709496000        86.3811549824         2.8245485780         1.3506009628         4.2206571236         0.3264527620        -0.3264527620         1.5447944263
