% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.336563V  K_gimbal=26.049690  samples=2001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        4.0654927000       -20.0029265188         2.2720659070         1.3301823480         4.1517564322        -0.1662183106         0.1662183106
        4.0704590000       -26.9978173115         2.2596644260         1.3352870017         4.1517564322        -0.0332436621         0.0332436621
        4.0755388000       -18.3160879853         2.2920509975         1.3301823480         4.1492045547        -0.1662183106         0.1662183106
        4.0805206000       -21.1106839926         2.2700868835         1.3327346748         4.1568601871        -0.0997309863         0.0997309863
        4.0854802000       -28.6678542964         2.2567365816         1.3378393285         4.1543083097         0.0332436621        -0.0332436621
        4.0904554000       -37.3495836226         2.2417161314         1.3429439823         4.1543083097         0.1662183106        -0.1662183106
        4.0955299000       -13.5535136888         2.3485596161         1.3276300211         4.1415489224        -0.2327056348         0.2327056348
        4.1005219000       -11.5855353996         2.3719099572         1.3276300211         4.1415489224        -0.2327056348         0.2327056348
        4.1055392000       -26.4187362516         2.2606825934         1.3378393285         4.1441007998         0.0332436621        -0.0332436621
        4.1104567000       -26.6998760072         2.2601880904         1.3378393285         4.1415489224         0.0332436621        -0.0332436621
        4.1154751000        -5.9795418363         2.4384258650         1.3250776943         4.1364451674        -0.2991929590         0.2991929590
        4.1205188000       -32.8513475330         2.2494571006         1.3429439823         4.1389970449         0.1662183106        -0.1662183106
        4.1254747000       -34.2570463110         2.2470285328         1.3429439823         4.1389970449         0.1662183106        -0.1662183106
        4.1304877000       -14.6612711625         2.3354159168         1.3301823480         4.1389970449        -0.1662183106         0.1662183106
        4.1355296000       -30.0567515257         2.2543111765         1.3403916554         4.1389970449         0.0997309863        -0.0997309863
        4.1404886000       -14.0989916513         2.3420874428         1.3301823480         4.1313414125        -0.1662183106         0.1662183106
        4.1455291000        -8.4929980880         2.4086033505         1.3276300211         4.1313414125        -0.2327056348         0.2327056348
        4.1504885000       -19.1259041547         2.2824424139         1.3352870017         4.1262376576        -0.0332436621         0.0332436621
        4.1555306000       -23.0450591844         2.2666447458         1.3378393285         4.1287895351         0.0332436621        -0.0332436621
        4.1604551000       -19.1259041547         2.2824424139         1.3352870017         4.1287895351        -0.0332436621         0.0332436621
        4.1662667000       -27.2453539697         2.2592296591         1.3403916554         4.1338932900         0.0997309863        -0.0997309863
        4.1705236000       -36.4893628071         2.2431896494         1.3454963091         4.1389970449         0.2327056348        -0.2327056348
        4.1757388000       -25.8564567404         2.2616726765         1.3378393285         4.1338932900         0.0332436621        -0.0332436621
        4.1805082000       -21.9373017107         2.2686138346         1.3352870017         4.1262376576        -0.0332436621         0.0332436621
        4.1860539000       -30.0567515257         2.2543111765         1.3403916554         4.1313414125         0.0997309863        -0.0997309863
        4.1904799000       -26.6998760072         2.2601880904         1.3378393285         4.1313414125         0.0332436621        -0.0332436621
        4.1955164000       -10.1798366216         2.3885887724         1.3276300211         4.1262376576        -0.2327056348         0.2327056348
        4.2005178000       -20.8127426883         2.2706185982         1.3352870017         4.1287895351        -0.0332436621         0.0332436621
        4.2055082000       -37.3327820739         2.2417448809         1.3454963091         4.1338932900         0.2327056348        -0.2327056348
        4.2105386000       -35.1004655778         2.2455755578         1.3429439823         4.1364451674         0.1662183106        -0.1662183106
        4.2155188000       -36.5061643558         2.2431608384         1.3429439823         4.1338932900         0.1662183106        -0.1662183106
        4.2204558000       -37.9118631338         2.2407547048         1.3429439823         4.1287895351         0.1662183106        -0.1662183106
        4.2255345000       -35.1172671265         2.2455466451         1.3403916554         4.1338932900         0.0997309863        -0.0997309863
        4.2305485000       -23.3598020373         2.2660863086         1.3327346748         4.1262376576        -0.0997309863         0.0997309863
        4.2355189000       -18.3160879852         2.2920509975         1.3301823480         4.1185820252        -0.1662183106         0.1662183106
        4.2405145000       -25.3109787779         2.2626345498         1.3352870017         4.1236857801        -0.0332436621         0.0332436621
        4.2455092000       -29.2301338076         2.2557536414         1.3378393285         4.1211339027         0.0332436621        -0.0332436621
        4.2505154000       -25.3109787779         2.2626345498         1.3352870017         4.1236857801        -0.0332436621         0.0332436621
        4.2555111000       -33.4304285929         2.2484555924         1.3403916554         4.1211339027         0.0997309863        -0.0997309863
        4.2611070000       -51.0750270009         2.2186301897         1.3506009628         4.1236857801         0.3656802832        -0.3656802832
        4.2654717000         0.4362678965         2.5145503562         1.3174207137         4.1160301478        -0.4986549317         0.4986549317
